"white_id","as_white_games_count","as_white_wins","as_white_loss","as_white_draw","as_white_fav_opening_class","as_white_fav_opening_eco","as_black_games_count","as_black_wins","as_black_loss","as_black_draw","total_games_count","total_wins","total_loss","total_draw","as_white_winrate","as_black_winrate","total_winrate","last_elo","last_elo_band"
"goldgamer777",0,0,0,0,NA,NA,2,1,1,0,2,1,1,0,0,0.5,0.5,1437,"silver"
"pitrinu",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,2097,"titanium"
"dangerous_pi",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1388,"bronze"
"cjhagberg",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1299,"bronze"
"z52",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,2091,"titanium"
"chizzalr",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1870,"platinum"
"makedeal",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,2166,"titanium"
"pedrovolpiano",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1352,"bronze"
"spideysenses",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1369,"bronze"
"nigelfaragemep",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1864,"platinum"
"arina6",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1687,"gold"
"l0rdsn0w",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1500,"silver"
"pavan_8317",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1839,"platinum"
"youngfischer",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1852,"platinum"
"neaz",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1839,"platinum"
"vincenzo53",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1072,"wood"
"hoho",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1565,"silver"
"gabrielgil",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1519,"silver"
"ujjaldidarsingh",0,0,0,0,NA,NA,1,0,0,1,1,0,0,1,0,0,0,1430,"silver"
"gula78",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1658,"gold"
"sikier",0,0,0,0,NA,NA,1,0,0,1,1,0,0,1,0,0,0,1606,"gold"
"alexxflow91",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1636,"gold"
"marbin",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1622,"gold"
"chessmated",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1503,"silver"
"karimi52",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1502,"silver"
"toxigen88",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1750,"gold"
"tikitos",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1606,"gold"
"whitingplayer",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1609,"gold"
"radagastd",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1594,"silver"
"vegr",0,0,0,0,NA,NA,2,0,2,0,2,0,2,0,0,0,0,1567,"silver"
"milthon",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1456,"silver"
"adelfas",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1708,"gold"
"shibenation",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1381,"bronze"
"j_heinz",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1602,"gold"
"vastas",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1636,"gold"
"pspsps12",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1348,"bronze"
"tylda",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1531,"silver"
"plys98",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1678,"gold"
"magoggo",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1625,"gold"
"mrthink3r",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1619,"gold"
"enigmacode",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1709,"gold"
"frompisaitaly",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1408,"silver"
"adikamat",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1817,"platinum"
"badbishopjones",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1716,"gold"
"shafara",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1743,"gold"
"marcusfontaine",0,0,0,0,NA,NA,1,0,0,1,1,0,0,1,0,0,0,1852,"platinum"
"leo29392",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1798,"gold"
"clayssoncps",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1454,"silver"
"alefmarques",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1462,"silver"
"gronen",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1651,"gold"
"zamis",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1705,"gold"
"tainamurilo",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1058,"wood"
"amerchan",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1099,"wood"
"taras1814",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1151,"wood"
"mentalist999",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1271,"bronze"
"stroyprospekt",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1367,"bronze"
"wiseoldking",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,967,"wood"
"kschmidt4",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1226,"bronze"
"tundrawanderer",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1078,"wood"
"winterfiyer",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1700,"gold"
"rzarey",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1623,"gold"
"apostador",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1579,"silver"
"jonathandoria",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1219,"bronze"
"hpustela",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1263,"bronze"
"me0",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1560,"silver"
"nuc21nuc",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1586,"silver"
"runkandtoned",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1457,"silver"
"putinchileno",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1438,"silver"
"honzarusnak",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,2027,"titanium"
"eltrist22",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1249,"bronze"
"downmood",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1415,"silver"
"thor401025",0,0,0,0,NA,NA,3,2,1,0,3,2,1,0,0,0.66666667,0.66666667,1718,"gold"
"kleberdias",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1250,"bronze"
"zizzygal",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1242,"bronze"
"i-am-chess21",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1346,"bronze"
"behnam2523",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1500,"silver"
"abricot",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1500,"silver"
"starofdavid",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1629,"gold"
"kamma",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1218,"bronze"
"perseidon",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1304,"bronze"
"helenki",0,0,0,0,NA,NA,2,0,2,0,2,0,2,0,0,0,0,1400,"bronze"
"akgs",0,0,0,0,NA,NA,2,0,2,0,2,0,2,0,0,0,0,2122,"titanium"
"miklegro",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1820,"platinum"
"v-k",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1784,"gold"
"moon44",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1652,"gold"
"sohrab-sad",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1692,"gold"
"mvs53",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1601,"gold"
"richardnixon111",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1500,"silver"
"yiazmat",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1696,"gold"
"mr-fox",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1423,"silver"
"kyoz",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1542,"silver"
"tenple",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1533,"silver"
"hossin62",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1726,"gold"
"sel2525",0,0,0,0,NA,NA,2,1,1,0,2,1,1,0,0,0.5,0.5,1886,"platinum"
"restam2017",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1655,"gold"
"oribenami",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1848,"platinum"
"malange",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1621,"gold"
"cristianvazquez",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1330,"bronze"
"tarik2016",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1292,"bronze"
"chrisfen",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1252,"bronze"
"cfazuero1",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1555,"silver"
"flo_fox",0,0,0,0,NA,NA,1,0,0,1,1,0,0,1,0,0,0,1471,"silver"
"shohcheng",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1326,"bronze"
"caueaguiar",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1278,"bronze"
"ckxz",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1295,"bronze"
"chelahov",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1332,"bronze"
"baronherephild",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1145,"wood"
"muquinha",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1340,"bronze"
"gaza1234",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1659,"gold"
"alexip",0,0,0,0,NA,NA,2,0,1,1,2,0,1,1,0,0,0,1579,"silver"
"testing1234",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1932,"platinum"
"aleksander_80",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1711,"gold"
"antao_amory",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1721,"gold"
"baccola89",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1382,"bronze"
"martinedition",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1496,"silver"
"nk_cell",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1550,"silver"
"danieluc21",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1669,"gold"
"frost3d",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1283,"bronze"
"artas123",0,0,0,0,NA,NA,1,0,0,1,1,0,0,1,0,0,0,1958,"platinum"
"remedy93",0,0,0,0,NA,NA,1,0,0,1,1,0,0,1,0,0,0,1648,"gold"
"ojgen",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1568,"silver"
"ninepoundhammer",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1605,"gold"
"wat3rm310n",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1550,"silver"
"dansker",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,2243,"master"
"akcium",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1565,"silver"
"trader1960",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1422,"silver"
"trithemius",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1652,"gold"
"bossofcourse",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1510,"silver"
"ezio9494",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1531,"silver"
"kevinsitho2",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1410,"silver"
"brendis",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1495,"silver"
"mohsinstar",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1496,"silver"
"wildcat1",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1521,"silver"
"aimery",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1485,"silver"
"elkabyliano",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1357,"bronze"
"marcosaurelio",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1475,"silver"
"tchoualack",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1442,"silver"
"ajay_27",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1468,"silver"
"kasparof09",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1465,"silver"
"pedropaulo1972",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1529,"silver"
"amur_al28",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1402,"silver"
"faris3009",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1454,"silver"
"agent_x",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1333,"bronze"
"ruben922",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1817,"platinum"
"mysticc",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,2197,"titanium"
"nickthegardner",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,2004,"titanium"
"deyako_azami",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1585,"silver"
"sergei_vladimirovich",0,0,0,0,NA,NA,2,0,2,0,2,0,2,0,0,0,0,1862,"platinum"
"ben67",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1451,"silver"
"soundcard",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1500,"silver"
"sdabucket",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1500,"silver"
"danielvt22",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1567,"silver"
"sb6",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1743,"gold"
"lombart",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,2014,"titanium"
"exoice",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1735,"gold"
"citizentwelve",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1421,"silver"
"laguerrovick",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1435,"silver"
"thechesschump",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1668,"gold"
"anyckin",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1680,"gold"
"chessluv",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1616,"gold"
"babayastaaa",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1588,"silver"
"idrojo",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1720,"gold"
"mosampaio",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1640,"gold"
"loopoetam",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1506,"silver"
"faye",0,0,0,0,NA,NA,3,3,0,0,3,3,0,0,0,1,1,1929,"platinum"
"bigpawn16",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1500,"silver"
"si73",0,0,0,0,NA,NA,2,2,0,0,2,2,0,0,0,1,1,1616,"gold"
"przema2011",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1712,"gold"
"carlos0575",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1723,"gold"
"denis72",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1690,"gold"
"isaac-26",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1683,"gold"
"italovieira",0,0,0,0,NA,NA,1,0,0,1,1,0,0,1,0,0,0,1774,"gold"
"butagaz-parov",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1754,"gold"
"khalon",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1764,"gold"
"alc_rabie",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1829,"platinum"
"colin_ni",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,2122,"titanium"
"wladek1955",0,0,0,0,NA,NA,1,0,0,1,1,0,0,1,0,0,0,1826,"platinum"
"windranger1488",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,2058,"titanium"
"sslmcm",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1774,"gold"
"dorliss",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1753,"gold"
"happysidney",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1896,"platinum"
"checkersman",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1823,"platinum"
"descerebrado9",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1421,"silver"
"bigwarlike",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1171,"wood"
"tacticalattack",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1918,"platinum"
"mathwhiz16",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1623,"gold"
"rehanov",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1912,"platinum"
"korbi",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,2074,"titanium"
"tupson",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,2232,"master"
"aldomorphy",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,2079,"titanium"
"shri365",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1808,"platinum"
"galaxychess",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1500,"silver"
"apazovich",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1493,"silver"
"creng",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1597,"silver"
"aig",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1574,"silver"
"mostafanowrouzi",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1432,"silver"
"kingmuncher",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1404,"silver"
"maecua",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1730,"gold"
"philboy567",0,0,0,0,NA,NA,3,0,3,0,3,0,3,0,0,0,0,1234,"bronze"
"cozarec",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1327,"bronze"
"posmun",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1488,"silver"
"luis77",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1233,"bronze"
"charlyming",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1343,"bronze"
"uhdaudio",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1349,"bronze"
"replamec",0,0,0,0,NA,NA,2,1,1,0,2,1,1,0,0,0.5,0.5,1607,"gold"
"yramb",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1385,"bronze"
"majahfactah",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1631,"gold"
"gologgun",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1602,"gold"
"emmlasker",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1891,"platinum"
"adesh46",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1828,"platinum"
"spika",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,2008,"titanium"
"tizon",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1564,"silver"
"sharkfish",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1935,"platinum"
"hoxhound",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1938,"platinum"
"dildor",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1507,"silver"
"petit_navet",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1948,"platinum"
"themagus",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1688,"gold"
"aguar",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1874,"platinum"
"astonvarogo",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1339,"bronze"
"idgaf312",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1626,"gold"
"styx13",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1869,"platinum"
"pmk",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1367,"bronze"
"omidep",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1562,"silver"
"avallanche",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1762,"gold"
"merlin124",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1388,"bronze"
"worldwidewoot",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1665,"gold"
"trbty",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1767,"gold"
"weteran",0,0,0,0,NA,NA,2,1,1,0,2,1,1,0,0,0.5,0.5,1674,"gold"
"aydin00",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1783,"gold"
"playa23",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1637,"gold"
"jimmy777",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1500,"silver"
"killoilll",0,0,0,0,NA,NA,2,0,2,0,2,0,2,0,0,0,0,1069,"wood"
"thecontender",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1500,"silver"
"valkiria",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1200,"wood"
"saifahmed218",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1500,"silver"
"little-fox",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1225,"bronze"
"ruslan68",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1831,"platinum"
"hubertw",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1901,"platinum"
"prutis",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,2109,"titanium"
"siegmundchess",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1527,"silver"
"alex_litl",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1890,"platinum"
"rairden",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1428,"silver"
"iqfranta",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1653,"gold"
"josepmescute",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1617,"gold"
"rocktom222",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1572,"silver"
"neukrop",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1449,"silver"
"cbarhale",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1611,"gold"
"chessagent0",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1668,"gold"
"ramongibarrar",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1083,"wood"
"silvia91",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1445,"silver"
"yexsoo",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1337,"bronze"
"jacjan",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1383,"bronze"
"misiokiller",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1471,"silver"
"hatinuri",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1386,"bronze"
"lashazior",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1430,"silver"
"kris_97",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1252,"bronze"
"eaglelion",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1235,"bronze"
"kevin_ferrucci",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1451,"silver"
"andrewnelles",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1205,"bronze"
"milena2005",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1570,"silver"
"andreican",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1952,"platinum"
"duchess_of_prawns",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1825,"platinum"
"counsel",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1439,"silver"
"mrgaet",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1297,"bronze"
"morphlin",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1314,"bronze"
"chathurawdilshan",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1721,"gold"
"raymonsp",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1455,"silver"
"carlos1700",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,2028,"titanium"
"aneses",0,0,0,0,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1990,"platinum"
"tomas76",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,2008,"titanium"
"lewisjac",0,0,0,0,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1500,"silver"
